0.436554649,-1.109265715,1
0.603287084,-0.240790956,1
-0.518873578,-0.391542939,1
-1.087184377,1.280376724,1
0.591016718,-0.911979651,1
1.742238927,0.75330464,1
-1.658490319,1.218071742,1
0.542342897,1.826521451,1
1.331105698,1.139843897,1
2.102506924,-0.809995261,1
-1.554853507,-0.46886906,1
0.398139232,-0.71731054,1
-2.492012547,-0.477718935,1
-0.081844153,0.656741249,1
2.148778886,-0.003901653,1
-1.474974304,-0.810460754,1
-2.011848323,-0.70196682,1
0.731605978,-1.429405862,1
0.049015771,-0.808056233,1
0.940287068,-0.048331534,1
-0.524284828,0.862111201,1
-1.650281685,-0.595631061,1
1.160905775,-1.509220174,1
-2.388931956,-1.466185629,1
-0.665472219,0.206704678,1
-0.549616703,0.29264201,1
-0.227585066,-0.926218162,1
1.069571703,1.704334963,1
-0.814852848,-0.147861556,1
2.234734682,1.702479553,1
-1.066776645,1.186639448,1
-0.870344805,0.707112878,1
-2.26677426,-0.38258107,1
0.400850355,-0.027454056,1
-0.416035484,0.360352438,1
-0.978146623,0.57962463,1
-0.046904025,-0.234002752,1
1.156076182,0.50725787,1
-0.474252946,-0.122295762,1
-1.791310724,-0.758745789,1
0.170377468,0.586180493,1
-0.913427247,1.213512444,1
1.982309557,0.429698214,1
-0.455407928,0.74819817,1
0.28926136,-0.661013769,1
0.84809565,0.225321205,1
0.707405704,-1.667670437,1
-0.011109794,-0.411419372,1
1.174860765,0.801058164,1
0.702632147,0.403874909,1
2.384784368,5.400630296,-1
1.908682041,4.915889257,-1
2.881867496,3.271744316,-1
3.864498065,3.865204828,-1
4.498332963,4.270090654,-1
3.997755344,5.008874461,-1
3.117821724,3.74259096,-1
5.586687359,4.735011144,-1
2.793034473,4.666734268,-1
3.500251408,4.9712379,-1
3.696880169,2.424407616,-1
3.169910007,5.612578335,-1
4.58395116,3.670168991,-1
3.786621861,5.384157753,-1
4.699898164,3.171949966,-1
3.634966911,1.395082061,-1
5.384268884,5.127330494,-1
4.134234137,2.731132946,-1
4.42862701,3.694289833,-1
4.529546104,4.255530743,-1
4.147921698,3.516167861,-1
6.834287042,2.910270309,-1
4.816038151,2.547936715,-1
5.242309913,4.127329054,-1
5.46733599,3.531221139,-1
4.178513204,4.574964908,-1
2.060145105,3.608482081,-1
3.09778057,4.930591653,-1
5.007120558,5.110282667,-1
4.820102371,5.06748896,-1
3.343424992,2.782194792,-1
2.367238399,5.564984732,-1
5.488191018,1.253724183,-1
3.413186442,3.926079782,-1
3.235273367,2.487663059,-1
3.823919704,4.668946998,-1
3.641721825,2.233004731,-1
3.213353986,2.867979318,-1
4.86682246,4.098061227,-1
5.440178206,3.699572461,-1
5.334301199,4.047758374,-1
3.715970612,6.14909095,-1
3.791598228,4.094861385,-1
4.231065916,4.205725854,-1
2.807998974,5.035474504,-1
2.870473409,3.56299511,-1
3.083476059,3.636291511,-1
4.576247414,3.638683928,-1
5.452568408,3.984546274,-1
3.904165565,3.26031133,-1
